Timestamp,USDJPY_Open,USDJPY_High,USDJPY_Low,USDJPY_Close,USDJPY_Trend
2003-11-13 00:00:00,108.67,108.695,108.48700000000001,108.57799999999999,-1.0
2003-11-14 00:00:00,108.037,108.166,107.98100000000001,108.068,-1.0
2003-11-17 00:00:00,108.23700000000001,108.75399999999999,108.215,108.706,1.0
2003-11-18 00:00:00,108.99700000000001,109.07700000000001,108.785,108.814,1.0
2003-11-19 00:00:00,108.083,108.277,108.00200000000001,108.044,1.0
2003-11-20 00:00:00,109.04700000000001,109.11399999999999,108.927,109.04799999999999,-1.0
2003-11-21 00:00:00,109.042,109.26700000000001,108.977,109.19200000000001,1.0
2003-11-24 00:00:00,108.84100000000001,108.896,108.7,108.84899999999999,1.0
2003-11-25 00:00:00,109.345,109.478,109.338,109.421,-1.0
2003-11-26 00:00:00,109.375,109.454,109.33,109.40100000000001,1.0
2003-11-27 00:00:00,109.04,109.07799999999999,108.89399999999999,108.905,1.0
2003-11-28 00:00:00,109.235,109.434,109.179,109.40700000000001,1.0
2003-12-01 00:00:00,109.8,109.99799999999999,109.788,109.912,-1.0
2003-12-02 00:00:00,109.21700000000001,109.37200000000001,109.18,109.286,-1.0
2003-12-03 00:00:00,108.70299999999999,108.785,108.665,108.75,-1.0
2003-12-04 00:00:00,108.28,108.29799999999999,108.057,108.095,1.0
2003-12-05 00:00:00,108.223,108.337,108.20100000000001,108.25399999999999,-1.0
2003-12-08 00:00:00,107.522,107.67299999999999,107.51,107.661,1.0
2003-12-09 00:00:00,107.39,107.425,107.302,107.34899999999999,-1.0
2003-12-10 00:00:00,107.095,107.221,107.035,107.13799999999999,1.0
2003-12-11 00:00:00,108.37100000000001,108.40899999999999,108.251,108.25299999999999,-1.0
2003-12-12 00:00:00,107.993,108.035,107.905,107.97,-1.0
2003-12-15 00:00:00,108.07799999999999,108.10600000000001,107.925,107.99799999999999,1.0
2003-12-16 00:00:00,107.71700000000001,107.81200000000001,107.649,107.76700000000001,-1.0
2003-12-17 00:00:00,107.52,107.556,107.40700000000001,107.446,1.0
2003-12-18 00:00:00,107.35700000000001,107.45100000000001,107.32700000000001,107.396,-1.0
2003-12-19 00:00:00,107.675,107.699,107.574,107.65700000000001,-1.0
2003-12-22 00:00:00,107.85700000000001,107.90299999999999,107.791,107.887,-1.0
2003-12-23 00:00:00,107.495,107.50299999999999,107.40100000000001,107.47,-1.0
2003-12-24 00:00:00,107.39299999999999,107.465,107.315,107.441,-1.0
2003-12-25 00:00:00,107.255,107.34899999999999,107.18700000000001,107.234,-1.0
2003-12-26 00:00:00,107.20299999999999,107.29799999999999,107.196,107.26,-1.0
2003-12-29 00:00:00,107.315,107.35799999999999,107.23899999999999,107.275,-1.0
2003-12-30 00:00:00,107.04700000000001,107.13,107.024,107.084,-1.0
2003-12-31 00:00:00,106.955,107.01,106.906,106.994,-1.0
2004-01-01 00:00:00,107.39,107.402,107.389,107.402,-1.0
2004-01-02 00:00:00,107.27,107.368,107.209,107.281,-1.0
2004-01-05 00:00:00,106.915,106.945,106.84200000000001,106.87100000000001,-1.0
2004-01-06 00:00:00,106.242,106.279,106.124,106.131,1.0
2004-01-07 00:00:00,106.208,106.26100000000001,106.176,106.20100000000001,1.0
2004-01-08 00:00:00,106.164,106.20700000000001,106.094,106.146,1.0
2004-01-09 00:00:00,106.15799999999999,106.21600000000001,106.12899999999999,106.19,-1.0
2004-01-12 00:00:00,106.59299999999999,106.671,106.495,106.553,-1.0
2004-01-13 00:00:00,106.59299999999999,106.59700000000001,106.49600000000001,106.53,-1.0
2004-01-14 00:00:00,106.21700000000001,106.292,106.19200000000001,106.21799999999999,-1.0
2004-01-15 00:00:00,106.22,106.369,106.194,106.321,-1.0
2004-01-16 00:00:00,106.26,106.33200000000001,106.15100000000001,106.23299999999999,-1.0
2004-01-19 00:00:00,106.635,106.684,106.455,106.492,-1.0
2004-01-20 00:00:00,107.198,107.345,107.191,107.205,1.0
2004-01-21 00:00:00,106.99799999999999,107.21,106.994,107.135,1.0
2004-01-22 00:00:00,106.82,106.90100000000001,106.772,106.90100000000001,-1.0
2004-01-23 00:00:00,106.14,106.26,106.11,106.215,-1.0
2004-01-26 00:00:00,106.693,106.693,106.368,106.441,-1.0
2004-01-27 00:00:00,106.355,106.37,106.102,106.15299999999999,-1.0
2004-01-28 00:00:00,105.615,105.712,105.479,105.667,-1.0
2004-01-29 00:00:00,106.12700000000001,106.141,105.956,106.068,-1.0
2004-01-30 00:00:00,105.927,106.10799999999999,105.891,106.03,-1.0
2004-02-02 00:00:00,105.615,105.68700000000001,105.56299999999999,105.61,-1.0
2004-02-03 00:00:00,105.523,105.62100000000001,105.455,105.53200000000001,1.0
2004-02-04 00:00:00,105.455,105.544,105.429,105.51700000000001,-1.0
2004-02-05 00:00:00,105.45299999999999,105.572,105.4,105.477,-1.0
2004-02-06 00:00:00,105.58200000000001,105.751,105.544,105.70200000000001,1.0
2004-02-09 00:00:00,105.66799999999999,105.725,105.59299999999999,105.67,1.0
2004-02-10 00:00:00,105.825,105.865,105.76299999999999,105.80799999999999,-1.0
2004-02-11 00:00:00,105.55799999999999,105.62,105.459,105.542,-1.0
2004-02-12 00:00:00,105.305,105.367,105.274,105.324,-1.0
2004-02-13 00:00:00,105.31200000000001,105.37,105.27799999999999,105.346,1.0
2004-02-16 00:00:00,105.46600000000001,105.492,105.40899999999999,105.43700000000001,-1.0
2004-02-17 00:00:00,105.445,105.485,105.40700000000001,105.465,1.0
2004-02-18 00:00:00,105.56700000000001,105.645,105.53299999999999,105.62200000000001,1.0
2004-02-19 00:00:00,106.288,106.506,106.285,106.42200000000001,1.0
2004-02-20 00:00:00,106.917,107.18299999999999,106.883,107.18,1.0
2004-02-23 00:00:00,108.69,109.353,108.69,109.287,-1.0
2004-02-24 00:00:00,108.28299999999999,108.46600000000001,108.249,108.427,1.0
2004-02-25 00:00:00,108.18700000000001,108.23200000000001,108.083,108.205,-1.0
2004-02-26 00:00:00,108.962,109.137,108.921,109.01,1.0
2004-02-27 00:00:00,109.51,109.678,109.492,109.586,-1.0
2004-03-01 00:00:00,109.045,109.287,109.039,109.279,-1.0
2004-03-02 00:00:00,108.915,108.96,108.881,108.946,1.0
2004-03-03 00:00:00,110.12700000000001,110.219,110.072,110.12700000000001,-1.0
2004-03-04 00:00:00,110.105,110.165,109.999,110.12799999999999,1.0
2004-03-05 00:00:00,111.19,111.35,111.145,111.285,-1.0
2004-03-08 00:00:00,112.073,112.15299999999999,112.01700000000001,112.139,-1.0
2004-03-09 00:00:00,111.295,111.375,111.22399999999999,111.292,-1.0
2004-03-10 00:00:00,111.395,111.45,111.236,111.29899999999999,-1.0
2004-03-11 00:00:00,110.905,110.954,110.804,110.92399999999999,-1.0
2004-03-12 00:00:00,110.822,110.896,110.75200000000001,110.845,-1.0
2004-03-15 00:00:00,110.77799999999999,110.865,110.736,110.805,-1.0
2004-03-16 00:00:00,110.305,110.334,109.98700000000001,110.189,-1.0
2004-03-17 00:00:00,108.663,108.861,108.65299999999999,108.81,-1.0
2004-03-18 00:00:00,108.28,108.348,107.99700000000001,108.00200000000001,-1.0
2004-03-19 00:00:00,106.765,106.936,106.63,106.78299999999999,1.0
2004-03-22 00:00:00,106.895,107.25299999999999,106.86399999999999,107.20100000000001,1.0
2004-03-23 00:00:00,106.713,106.83,106.574,106.81,-1.0
2004-03-24 00:00:00,106.725,106.93,106.689,106.80799999999999,-1.0
2004-03-25 00:00:00,106.40700000000001,106.416,105.902,105.97,1.0
2004-03-26 00:00:00,106.11200000000001,106.116,105.639,105.822,1.0
2004-03-29 00:00:00,105.65299999999999,105.7,105.495,105.613,-1.0
2004-03-30 00:00:00,105.42299999999999,105.587,105.404,105.57,-1.0
2004-03-31 00:00:00,105.882,105.887,105.383,105.43299999999999,-1.0
2004-04-01 00:00:00,103.98700000000001,104.163,103.79700000000001,104.152,1.0
2004-04-02 00:00:00,103.75299999999999,103.921,103.73200000000001,103.839,1.0
2004-04-05 00:00:00,104.307,104.42299999999999,104.22200000000001,104.333,1.0
2004-04-06 00:00:00,105.134,105.59899999999999,105.081,105.445,-1.0
2004-04-07 00:00:00,105.89,106.02,105.814,105.971,1.0
2004-04-08 00:00:00,105.41,105.615,105.37899999999999,105.53200000000001,-1.0
2004-04-09 00:00:00,106.665,106.72,106.522,106.64,-1.0
2004-04-12 00:00:00,106.34299999999999,106.431,106.29,106.309,1.0
2004-04-13 00:00:00,105.36200000000001,105.36200000000001,105.036,105.206,1.0
2004-04-14 00:00:00,106.825,106.977,106.699,106.839,1.0
2004-04-15 00:00:00,108.375,108.679,108.361,108.509,-1.0
2004-04-16 00:00:00,108.363,108.734,108.251,108.696,-1.0
2004-04-19 00:00:00,107.728,107.976,107.62799999999999,107.87,1.0
2004-04-20 00:00:00,108.52,108.85799999999999,108.495,108.71700000000001,-1.0
2004-04-21 00:00:00,109.103,109.103,108.704,108.745,1.0
2004-04-22 00:00:00,109.375,109.50200000000001,109.264,109.454,-1.0
2004-04-23 00:00:00,109.555,109.815,109.546,109.795,-1.0
2004-04-26 00:00:00,109.26700000000001,109.305,109.08,109.291,-1.0
2004-04-27 00:00:00,108.637,108.79299999999999,108.624,108.625,1.0
2004-04-28 00:00:00,109.545,109.598,109.359,109.385,-1.0
2004-04-29 00:00:00,110.134,110.40299999999999,110.056,110.213,1.0
2004-04-30 00:00:00,109.93299999999999,110.366,109.926,110.31299999999999,-1.0
2004-05-03 00:00:00,110.302,110.396,110.26,110.322,-1.0
2004-05-04 00:00:00,110.307,110.31299999999999,110.109,110.195,-1.0
2004-05-05 00:00:00,109.41,109.46799999999999,109.321,109.37,-1.0
2004-05-06 00:00:00,108.712,108.98,108.62100000000001,108.8,1.0
2004-05-07 00:00:00,109.838,110.337,109.838,110.135,1.0
2004-05-10 00:00:00,112.925,112.931,112.47,112.65700000000001,-1.0
2004-05-11 00:00:00,113.602,113.723,113.381,113.48700000000001,-1.0
2004-05-12 00:00:00,112.96799999999999,113.024,112.62899999999999,112.726,-1.0
2004-05-13 00:00:00,112.84,113.23,112.82700000000001,113.141,1.0
2004-05-14 00:00:00,114.587,114.59100000000001,114.26700000000001,114.53399999999999,-1.0
2004-05-17 00:00:00,114.568,114.601,113.915,114.027,-1.0
2004-05-18 00:00:00,113.835,114.405,113.818,114.34299999999999,1.0
2004-05-19 00:00:00,113.8,114.03200000000001,113.765,113.929,-1.0
2004-05-20 00:00:00,113.19,113.19,112.916,113.045,-1.0
2004-05-21 00:00:00,112.807,112.814,112.64200000000001,112.73700000000001,-1.0
2004-05-24 00:00:00,112.34200000000001,112.359,112.087,112.26799999999999,1.0
2004-05-25 00:00:00,113.075,113.31299999999999,112.96799999999999,113.118,-1.0
2004-05-26 00:00:00,111.837,111.84200000000001,111.62,111.728,-1.0
2004-05-27 00:00:00,111.91,112.113,111.88,111.995,-1.0
2004-05-28 00:00:00,110.913,110.94,110.645,110.70100000000001,-1.0
2004-05-31 00:00:00,110.165,110.211,110.01700000000001,110.057,-1.0
2004-06-01 00:00:00,109.65700000000001,109.891,109.53299999999999,109.777,1.0
2004-06-02 00:00:00,110.54,110.62700000000001,110.42200000000001,110.52799999999999,1.0
2004-06-03 00:00:00,109.965,110.118,109.789,109.92299999999999,1.0
2004-06-04 00:00:00,111.085,111.152,110.945,111.125,-1.0
2004-06-07 00:00:00,110.671,110.881,110.632,110.708,-1.0
2004-06-08 00:00:00,109.505,109.74799999999999,109.495,109.706,1.0
2004-06-09 00:00:00,109.353,109.755,109.34299999999999,109.648,-1.0
2004-06-10 00:00:00,110.40799999999999,110.506,110.208,110.21,-1.0
2004-06-11 00:00:00,109.473,109.51799999999999,109.27799999999999,109.48700000000001,1.0
2004-06-14 00:00:00,110.182,110.348,110.037,110.333,1.0
2004-06-15 00:00:00,111.205,111.294,110.86,110.88600000000001,-1.0
2004-06-16 00:00:00,109.415,109.464,109.205,109.321,1.0
2004-06-17 00:00:00,110.0,110.212,109.89299999999999,110.146,-1.0
2004-06-18 00:00:00,109.56,109.711,109.48200000000001,109.603,-1.0
2004-06-21 00:00:00,108.728,108.90799999999999,108.566,108.649,-1.0
2004-06-22 00:00:00,108.70299999999999,108.762,108.56299999999999,108.611,-1.0
2004-06-23 00:00:00,109.054,109.096,108.774,108.81,-1.0
2004-06-24 00:00:00,108.13,108.314,108.12200000000001,108.28200000000001,1.0
2004-06-25 00:00:00,107.37,107.43799999999999,107.11,107.31299999999999,-1.0
2004-06-28 00:00:00,107.575,107.667,107.49700000000001,107.61,1.0
2004-06-29 00:00:00,107.99799999999999,108.40799999999999,107.98700000000001,108.366,-1.0
2004-06-30 00:00:00,108.35700000000001,108.431,108.234,108.351,1.0
2004-07-01 00:00:00,108.167,108.333,108.105,108.24,-1.0
2004-07-02 00:00:00,108.46700000000001,108.869,108.439,108.825,1.0
2004-07-05 00:00:00,108.428,108.70100000000001,108.39399999999999,108.45,1.0
2004-07-06 00:00:00,109.135,109.419,109.125,109.305,1.0
2004-07-07 00:00:00,109.428,109.499,109.06700000000001,109.17,-1.0
2004-07-08 00:00:00,108.45299999999999,108.59,108.36200000000001,108.501,1.0
2004-07-09 00:00:00,108.91,108.945,108.57,108.594,-1.0
2004-07-12 00:00:00,107.60600000000001,107.809,107.544,107.666,1.0
2004-07-13 00:00:00,108.59700000000001,108.84200000000001,108.56700000000001,108.82,-1.0
2004-07-14 00:00:00,108.59,108.855,108.523,108.78,-1.0
2004-07-15 00:00:00,109.14299999999999,109.37200000000001,109.133,109.271,1.0
2004-07-16 00:00:00,109.855,110.031,109.67299999999999,109.801,-1.0
2004-07-19 00:00:00,108.695,108.764,108.61200000000001,108.75399999999999,-1.0
2004-07-20 00:00:00,108.39299999999999,108.51299999999999,108.36200000000001,108.456,-1.0
2004-07-21 00:00:00,108.538,108.559,108.34,108.463,1.0
2004-07-22 00:00:00,109.805,109.934,109.704,109.803,-1.0
2004-07-23 00:00:00,109.75,109.898,109.685,109.89,-1.0
2004-07-26 00:00:00,109.965,110.118,109.805,109.905,-1.0
2004-07-27 00:00:00,110.04299999999999,110.083,109.74600000000001,109.84,1.0
2004-07-28 00:00:00,110.868,111.12299999999999,110.855,111.12299999999999,-1.0
2004-07-29 00:00:00,111.71700000000001,111.741,111.473,111.65700000000001,-1.0
2004-07-30 00:00:00,112.045,112.139,111.97,112.024,1.0
2004-08-02 00:00:00,111.21600000000001,111.37799999999999,111.15,111.37799999999999,-1.0
2004-08-03 00:00:00,110.775,110.811,110.507,110.516,1.0
2004-08-04 00:00:00,110.552,110.663,110.509,110.611,1.0
2004-08-05 00:00:00,110.977,111.215,110.969,111.141,-1.0
2004-08-06 00:00:00,111.848,111.85700000000001,111.655,111.73700000000001,-1.0
2004-08-09 00:00:00,110.315,110.37700000000001,110.19200000000001,110.35799999999999,-1.0
2004-08-10 00:00:00,110.73,110.792,110.583,110.589,-1.0
2004-08-11 00:00:00,111.18700000000001,111.27600000000001,111.119,111.27600000000001,1.0
2004-08-12 00:00:00,110.63,110.68,110.46700000000001,110.595,0.0
2004-08-13 00:00:00,111.53,111.706,111.475,111.656,1.0
2004-08-16 00:00:00,110.515,110.70100000000001,110.369,110.667,-1.0
2004-08-17 00:00:00,110.383,110.53299999999999,110.348,110.5,1.0
2004-08-18 00:00:00,109.84,109.988,109.825,109.949,1.0
2004-08-19 00:00:00,109.44,109.46600000000001,109.291,109.417,1.0
2004-08-20 00:00:00,109.515,109.561,109.381,109.412,-1.0
2004-08-23 00:00:00,109.22,109.38,109.134,109.307,-1.0
2004-08-24 00:00:00,109.865,109.979,109.77600000000001,109.788,1.0
2004-08-25 00:00:00,109.742,109.76100000000001,109.486,109.486,1.0
2004-08-26 00:00:00,109.925,110.1,109.866,109.99700000000001,1.0
2004-08-27 00:00:00,109.67,109.725,109.53200000000001,109.60799999999999,-1.0
2004-08-30 00:00:00,109.62,109.91,109.59700000000001,109.84299999999999,1.0
2004-08-31 00:00:00,110.125,110.195,109.729,109.744,-1.0
2004-09-01 00:00:00,109.083,109.179,108.98299999999999,109.105,1.0
2004-09-02 00:00:00,109.315,109.527,109.307,109.49,-1.0
2004-09-03 00:00:00,109.42,109.59,109.39299999999999,109.536,-1.0
2004-09-06 00:00:00,110.34700000000001,110.545,110.334,110.493,-1.0
2004-09-07 00:00:00,110.042,110.155,109.95200000000001,110.09299999999999,1.0
2004-09-08 00:00:00,109.34700000000001,109.45100000000001,109.318,109.366,-1.0
2004-09-09 00:00:00,109.22,109.344,109.206,109.259,-1.0
2004-09-10 00:00:00,109.838,110.171,109.835,109.977,-1.0
2004-09-13 00:00:00,109.46,109.524,109.288,109.506,1.0
2004-09-14 00:00:00,110.057,110.087,109.89,110.031,-1.0
2004-09-15 00:00:00,109.573,109.648,109.54799999999999,109.62,1.0
2004-09-16 00:00:00,110.057,110.074,109.867,109.867,-1.0
2004-09-17 00:00:00,109.62700000000001,109.655,109.45,109.50200000000001,-1.0
2004-09-20 00:00:00,110.06,110.139,110.03200000000001,110.09,-1.0
2004-09-21 00:00:00,109.906,110.03399999999999,109.87700000000001,109.978,-1.0
2004-09-22 00:00:00,109.662,109.794,109.645,109.779,-1.0
2004-09-23 00:00:00,110.62200000000001,110.72,110.59899999999999,110.699,1.0
2004-09-24 00:00:00,110.568,110.611,110.471,110.594,1.0
2004-09-27 00:00:00,110.64299999999999,110.65700000000001,110.52,110.59299999999999,-1.0
2004-09-28 00:00:00,111.185,111.249,111.125,111.17299999999999,1.0
2004-09-29 00:00:00,111.265,111.39399999999999,111.251,111.352,-1.0
2004-09-30 00:00:00,111.132,111.228,110.912,110.958,-1.0
2004-10-01 00:00:00,109.943,110.088,109.835,110.04299999999999,1.0
2004-10-04 00:00:00,110.81,110.90899999999999,110.699,110.87299999999999,-1.0
2004-10-05 00:00:00,110.88799999999999,110.899,110.792,110.80799999999999,-1.0
2004-10-06 00:00:00,111.03,111.18700000000001,111.03,111.15,-1.0
2004-10-07 00:00:00,111.338,111.427,111.26700000000001,111.294,-1.0
2004-10-08 00:00:00,111.17,111.234,111.12700000000001,111.161,1.0
2004-10-11 00:00:00,109.46700000000001,109.544,109.40700000000001,109.48899999999999,1.0
2004-10-12 00:00:00,109.413,109.66799999999999,109.39399999999999,109.63600000000001,1.0
2004-10-13 00:00:00,109.495,109.662,109.389,109.62100000000001,1.0
2004-10-14 00:00:00,109.59700000000001,109.796,109.556,109.757,-1.0
2004-10-15 00:00:00,109.583,109.661,109.524,109.61,-1.0
2004-10-18 00:00:00,109.193,109.256,109.16,109.256,-1.0
2004-10-19 00:00:00,109.383,109.42399999999999,109.334,109.37299999999999,1.0
2004-10-20 00:00:00,108.47200000000001,108.586,108.39,108.492,1.0
2004-10-21 00:00:00,108.28,108.306,108.12200000000001,108.167,-1.0
2004-10-22 00:00:00,107.448,107.613,107.381,107.57600000000001,-1.0
2004-10-25 00:00:00,106.59700000000001,106.898,106.555,106.861,-1.0
2004-10-26 00:00:00,106.79,106.895,106.75200000000001,106.78399999999999,-1.0
2004-10-27 00:00:00,106.765,106.785,106.664,106.689,1.0
2004-10-28 00:00:00,106.676,106.772,106.57700000000001,106.601,-1.0
2004-10-29 00:00:00,106.06200000000001,106.182,105.96,106.167,1.0
2004-11-01 00:00:00,105.76299999999999,105.98899999999999,105.73,105.973,1.0
2004-11-02 00:00:00,106.51100000000001,106.521,106.24700000000001,106.381,-1.0
2004-11-03 00:00:00,106.05,106.16799999999999,105.98200000000001,106.03299999999999,1.0
2004-11-04 00:00:00,106.117,106.208,106.022,106.19,1.0
2004-11-05 00:00:00,106.125,106.15299999999999,106.039,106.086,-1.0
2004-11-08 00:00:00,105.5,105.669,105.494,105.652,-1.0
2004-11-09 00:00:00,105.61,105.634,105.501,105.555,-1.0
2004-11-10 00:00:00,105.76299999999999,105.911,105.75,105.85700000000001,-1.0
2004-11-11 00:00:00,106.935,106.979,106.81700000000001,106.845,1.0
2004-11-12 00:00:00,106.72399999999999,106.75299999999999,106.59100000000001,106.596,-1.0
2004-11-15 00:00:00,105.414,105.46700000000001,105.15,105.36,-1.0
2004-11-16 00:00:00,105.395,105.45100000000001,105.325,105.432,-1.0
2004-11-17 00:00:00,105.398,105.44,105.351,105.4,-1.0
2004-11-18 00:00:00,104.052,104.089,103.914,104.03200000000001,-1.0
2004-11-19 00:00:00,104.288,104.35700000000001,104.163,104.21,-1.0
2004-11-22 00:00:00,103.095,103.21799999999999,102.959,103.152,1.0
2004-11-23 00:00:00,103.18,103.455,103.088,103.416,-1.0
2004-11-24 00:00:00,103.311,103.428,103.295,103.359,1.0
2004-11-25 00:00:00,102.867,103.01700000000001,102.833,102.867,-1.0
2004-11-26 00:00:00,102.523,102.572,102.484,102.531,1.0
2004-11-29 00:00:00,102.76299999999999,102.765,102.605,102.72200000000001,1.0
2004-11-30 00:00:00,103.01299999999999,103.256,102.999,103.162,1.0
2004-12-01 00:00:00,102.895,102.91,102.72200000000001,102.759,-1.0
2004-12-02 00:00:00,102.51,102.542,102.225,102.44,-1.0
2004-12-03 00:00:00,103.11,103.21,103.054,103.16799999999999,1.0
2004-12-06 00:00:00,102.03,102.181,102.029,102.118,-1.0
2004-12-07 00:00:00,103.163,103.163,102.959,103.0,1.0
2004-12-08 00:00:00,102.845,103.079,102.833,102.988,1.0
2004-12-09 00:00:00,103.975,104.066,103.868,103.985,1.0
2004-12-10 00:00:00,104.699,104.834,104.63,104.79799999999999,1.0
2004-12-13 00:00:00,105.405,105.431,104.993,105.008,-1.0
2004-12-14 00:00:00,104.682,104.76100000000001,104.62899999999999,104.63799999999999,1.0
2004-12-15 00:00:00,105.235,105.315,104.917,105.31,1.0
2004-12-16 00:00:00,104.245,104.385,104.23100000000001,104.355,-1.0
2004-12-17 00:00:00,104.602,104.70700000000001,104.435,104.50299999999999,1.0
2004-12-20 00:00:00,104.18299999999999,104.361,104.156,104.323,1.0
2004-12-21 00:00:00,104.118,104.145,103.679,103.89,-1.0
2004-12-22 00:00:00,104.292,104.441,104.27600000000001,104.337,-1.0
2004-12-23 00:00:00,104.133,104.152,103.956,103.964,-1.0
2004-12-24 00:00:00,103.537,103.65899999999999,103.49799999999999,103.601,1.0
2004-12-27 00:00:00,103.71799999999999,103.885,103.679,103.867,1.0
2004-12-28 00:00:00,102.884,103.20700000000001,102.88,103.148,-1.0
2004-12-29 00:00:00,103.185,103.329,103.12,103.307,-1.0
2004-12-30 00:00:00,103.882,104.111,103.84700000000001,104.09200000000001,-1.0
2004-12-31 00:00:00,102.935,102.94,102.715,102.72,-1.0
2005-01-03 00:00:00,102.53,102.661,102.41799999999999,102.48200000000001,-1.0
2005-01-04 00:00:00,102.735,102.87799999999999,102.62,102.806,-1.0
