Timestamp,USDCHF_Open,USDCHF_High,USDCHF_Low,USDCHF_Close,USDCHF_Trend
2004-01-21 00:00:00,1.2458200000000001,1.2480200000000001,1.24546,1.2468,1.0
2004-01-22 00:00:00,1.2375,1.23786,1.23625,1.23638,1.0
2004-01-23 00:00:00,1.2321,1.2333100000000001,1.23092,1.2322799999999998,-1.0
2004-01-26 00:00:00,1.2434,1.24435,1.24248,1.24403,-1.0
2004-01-27 00:00:00,1.255,1.25605,1.25439,1.256,1.0
2004-01-28 00:00:00,1.2398,1.24224,1.23969,1.24183,-1.0
2004-01-29 00:00:00,1.2580799999999999,1.2582200000000001,1.25321,1.25349,1.0
2004-01-30 00:00:00,1.2589299999999999,1.26041,1.2578799999999999,1.25841,-1.0
2004-02-02 00:00:00,1.25673,1.2578,1.25537,1.25737,-1.0
2004-02-03 00:00:00,1.2609299999999999,1.26274,1.26057,1.26148,-1.0
2004-02-04 00:00:00,1.2483,1.25195,1.24797,1.25136,1.0
2004-02-05 00:00:00,1.25047,1.2509700000000001,1.24968,1.24986,1.0
2004-02-06 00:00:00,1.24795,1.24875,1.24711,1.24755,1.0
2004-02-09 00:00:00,1.23909,1.23909,1.2331,1.23453,-1.0
2004-02-10 00:00:00,1.23528,1.23634,1.23394,1.23573,-1.0
2004-02-11 00:00:00,1.23725,1.23784,1.23463,1.23528,1.0
2004-02-12 00:00:00,1.22906,1.23062,1.2286,1.23031,-1.0
2004-02-13 00:00:00,1.22969,1.23116,1.22912,1.23033,1.0
2004-02-16 00:00:00,1.2381799999999998,1.23842,1.23597,1.2374,1.0
2004-02-17 00:00:00,1.23435,1.23471,1.23278,1.23337,1.0
2004-02-18 00:00:00,1.2256200000000002,1.2256799999999999,1.224,1.2242899999999999,-1.0
2004-02-19 00:00:00,1.2378799999999999,1.23955,1.2372299999999998,1.2389,1.0
2004-02-20 00:00:00,1.2349700000000001,1.2365899999999999,1.2342,1.23642,1.0
2004-02-23 00:00:00,1.26191,1.2664799999999998,1.2616399999999999,1.2645600000000001,-1.0
2004-02-24 00:00:00,1.25484,1.2573,1.2546,1.25728,1.0
2004-02-25 00:00:00,1.242,1.2422,1.24051,1.24129,1.0
2004-02-26 00:00:00,1.25902,1.25971,1.25748,1.25884,-1.0
2004-02-27 00:00:00,1.2660799999999999,1.26719,1.26591,1.26615,1.0
2004-03-01 00:00:00,1.2572,1.25945,1.2571,1.25898,-1.0
2004-03-02 00:00:00,1.26801,1.26888,1.26734,1.2677,1.0
2004-03-03 00:00:00,1.2973700000000001,1.3017299999999998,1.2967899999999999,1.2973299999999999,1.0
2004-03-04 00:00:00,1.29366,1.29698,1.29342,1.29698,1.0
2004-03-05 00:00:00,1.29197,1.29348,1.29149,1.2928,-1.0
2004-03-08 00:00:00,1.27615,1.27741,1.2753,1.27705,1.0
2004-03-09 00:00:00,1.2719799999999999,1.27319,1.27114,1.27253,-1.0
2004-03-10 00:00:00,1.2814,1.28274,1.28016,1.28124,-1.0
2004-03-11 00:00:00,1.28748,1.28911,1.2871700000000001,1.28873,1.0
2004-03-12 00:00:00,1.26665,1.26748,1.26522,1.2671299999999999,1.0
2004-03-15 00:00:00,1.2803799999999999,1.28078,1.2786,1.28052,1.0
2004-03-16 00:00:00,1.27461,1.27673,1.2741799999999999,1.27589,1.0
2004-03-17 00:00:00,1.27896,1.2804,1.27806,1.2785799999999998,-1.0
2004-03-18 00:00:00,1.2781799999999999,1.27852,1.27406,1.27512,-1.0
2004-03-19 00:00:00,1.25685,1.2581200000000001,1.25614,1.25747,1.0
2004-03-22 00:00:00,1.2703799999999998,1.2732,1.27007,1.27253,-1.0
2004-03-23 00:00:00,1.25647,1.2584600000000001,1.25604,1.25821,1.0
2004-03-24 00:00:00,1.25625,1.2564799999999998,1.2538200000000002,1.25433,1.0
2004-03-25 00:00:00,1.27655,1.27864,1.27626,1.2776399999999999,-1.0
2004-03-26 00:00:00,1.2796,1.27978,1.27779,1.27882,1.0
2004-03-29 00:00:00,1.2846,1.28647,1.284,1.28566,1.0
2004-03-30 00:00:00,1.28393,1.2843799999999999,1.2825600000000001,1.28305,-1.0
2004-03-31 00:00:00,1.2803,1.28183,1.27885,1.27946,-1.0
2004-04-01 00:00:00,1.2660200000000001,1.2683799999999998,1.26557,1.2683,1.0
2004-04-02 00:00:00,1.26377,1.26454,1.2631299999999999,1.26355,1.0
2004-04-05 00:00:00,1.29241,1.29305,1.29167,1.2927,1.0
2004-04-06 00:00:00,1.30423,1.30567,1.30329,1.30336,1.0
2004-04-07 00:00:00,1.28701,1.29061,1.28611,1.29036,1.0
2004-04-08 00:00:00,1.2775,1.2775,1.27443,1.27512,1.0
2004-04-09 00:00:00,1.28322,1.28347,1.28043,1.28073,1.0
2004-04-12 00:00:00,1.28358,1.28411,1.28245,1.28265,1.0
2004-04-13 00:00:00,1.28328,1.28477,1.2818100000000001,1.28404,-1.0
2004-04-14 00:00:00,1.30083,1.30319,1.2995700000000001,1.30207,-1.0
2004-04-15 00:00:00,1.2992299999999999,1.30006,1.29574,1.2963,1.0
2004-04-16 00:00:00,1.29578,1.29736,1.29463,1.2966,-1.0
2004-04-19 00:00:00,1.2904,1.29313,1.2899100000000001,1.2924200000000001,-1.0
2004-04-20 00:00:00,1.29134,1.2933700000000001,1.29003,1.29206,1.0
2004-04-21 00:00:00,1.31512,1.31545,1.31202,1.31274,1.0
2004-04-22 00:00:00,1.3176700000000001,1.31778,1.3127,1.31397,-1.0
2004-04-23 00:00:00,1.3068,1.30918,1.3066,1.30898,1.0
2004-04-26 00:00:00,1.31908,1.3223,1.3181100000000001,1.3221399999999999,-1.0
2004-04-27 00:00:00,1.30667,1.30803,1.30619,1.30685,1.0
2004-04-28 00:00:00,1.29787,1.29841,1.2969700000000002,1.29811,1.0
2004-04-29 00:00:00,1.30772,1.30879,1.30657,1.3073700000000001,-1.0
2004-04-30 00:00:00,1.29195,1.29296,1.2904200000000001,1.29101,-1.0
2004-05-03 00:00:00,1.29465,1.29659,1.29403,1.29624,1.0
2004-05-04 00:00:00,1.3013700000000001,1.3014700000000001,1.2983,1.29944,-1.0
2004-05-05 00:00:00,1.2811,1.2814299999999998,1.27786,1.27788,-1.0
2004-05-06 00:00:00,1.2752700000000001,1.27678,1.27453,1.27578,1.0
2004-05-07 00:00:00,1.28587,1.28637,1.28419,1.28508,1.0
2004-05-10 00:00:00,1.304,1.30419,1.30213,1.3033299999999999,1.0
2004-05-11 00:00:00,1.29708,1.29867,1.29684,1.29736,1.0
2004-05-12 00:00:00,1.29482,1.2997100000000001,1.2943200000000001,1.2992299999999999,-1.0
2004-05-13 00:00:00,1.29262,1.29372,1.2899200000000002,1.2899200000000002,1.0
2004-05-14 00:00:00,1.3041200000000002,1.3042200000000002,1.30178,1.30196,1.0
2004-05-17 00:00:00,1.29665,1.29665,1.29224,1.29303,-1.0
2004-05-18 00:00:00,1.27423,1.2798399999999999,1.2741200000000001,1.2787600000000001,1.0
2004-05-19 00:00:00,1.2839,1.28441,1.2822200000000001,1.28413,-1.0
2004-05-20 00:00:00,1.27967,1.28013,1.27801,1.2787,1.0
2004-05-21 00:00:00,1.28637,1.2864,1.28354,1.28455,-1.0
2004-05-24 00:00:00,1.28135,1.28379,1.28053,1.2829,1.0
2004-05-25 00:00:00,1.27973,1.2799200000000002,1.27791,1.27915,-1.0
2004-05-26 00:00:00,1.27234,1.27272,1.27105,1.27196,-1.0
2004-05-27 00:00:00,1.27227,1.2736,1.2717200000000002,1.27211,-1.0
2004-05-28 00:00:00,1.2439,1.24545,1.2436,1.24444,1.0
2004-05-31 00:00:00,1.25011,1.25252,1.24872,1.25168,1.0
2004-06-01 00:00:00,1.2546,1.25682,1.2534399999999999,1.2555,-1.0
2004-06-02 00:00:00,1.24668,1.24763,1.2458799999999999,1.24691,-1.0
2004-06-03 00:00:00,1.2499,1.25126,1.24895,1.2503,1.0
2004-06-04 00:00:00,1.25092,1.25145,1.2494399999999999,1.24948,1.0
2004-06-07 00:00:00,1.23567,1.23664,1.23471,1.2363,-1.0
2004-06-08 00:00:00,1.2373,1.23956,1.23568,1.23949,1.0
2004-06-09 00:00:00,1.2372,1.2389299999999999,1.23709,1.23835,1.0
2004-06-10 00:00:00,1.25645,1.25682,1.25495,1.25518,1.0
2004-06-11 00:00:00,1.24635,1.24862,1.2461200000000001,1.24853,1.0
2004-06-14 00:00:00,1.2613299999999998,1.2634299999999998,1.25987,1.26254,-1.0
2004-06-15 00:00:00,1.2546,1.25581,1.25124,1.25158,1.0
2004-06-16 00:00:00,1.25013,1.25071,1.24832,1.24837,1.0
2004-06-17 00:00:00,1.26708,1.26787,1.2659799999999999,1.26689,1.0
2004-06-18 00:00:00,1.25455,1.25626,1.2539799999999999,1.2552299999999998,1.0
2004-06-21 00:00:00,1.24452,1.24556,1.24295,1.24445,-1.0
2004-06-22 00:00:00,1.24569,1.2464899999999999,1.24498,1.24538,1.0
2004-06-23 00:00:00,1.24842,1.24909,1.24756,1.24806,-1.0
2004-06-24 00:00:00,1.2539200000000001,1.2554299999999998,1.25356,1.2548700000000002,-1.0
2004-06-25 00:00:00,1.24419,1.24648,1.2436399999999999,1.24625,1.0
2004-06-28 00:00:00,1.24805,1.24918,1.24728,1.24874,1.0
2004-06-29 00:00:00,1.24885,1.25085,1.2485,1.2494299999999998,1.0
2004-06-30 00:00:00,1.2637,1.26577,1.26345,1.26472,-1.0
2004-07-01 00:00:00,1.24892,1.2510700000000001,1.24819,1.25052,1.0
2004-07-02 00:00:00,1.24861,1.25078,1.24832,1.2499799999999999,-1.0
2004-07-05 00:00:00,1.22985,1.23194,1.22967,1.23079,1.0
2004-07-06 00:00:00,1.23381,1.23607,1.2334200000000002,1.2352299999999998,1.0
2004-07-07 00:00:00,1.23565,1.23726,1.23419,1.23593,-1.0
2004-07-08 00:00:00,1.22622,1.22756,1.22539,1.22666,1.0
2004-07-09 00:00:00,1.2245,1.22533,1.2239200000000001,1.22415,-1.0
2004-07-12 00:00:00,1.22203,1.22433,1.22194,1.2239200000000001,1.0
2004-07-13 00:00:00,1.22717,1.22949,1.22684,1.22908,1.0
2004-07-14 00:00:00,1.2362,1.2368,1.23524,1.23593,-1.0
2004-07-15 00:00:00,1.22927,1.23009,1.22872,1.22955,1.0
2004-07-16 00:00:00,1.23685,1.2389700000000001,1.23637,1.23855,-1.0
2004-07-19 00:00:00,1.22495,1.22502,1.22386,1.2248,1.0
2004-07-20 00:00:00,1.2300200000000001,1.2308700000000001,1.2293,1.23015,1.0
2004-07-21 00:00:00,1.2448,1.24549,1.2438,1.24511,-1.0
2004-07-22 00:00:00,1.2494299999999998,1.2519,1.24902,1.25096,-1.0
2004-07-23 00:00:00,1.24845,1.24979,1.24734,1.2494100000000001,-1.0
2004-07-26 00:00:00,1.2662,1.26825,1.26464,1.2648,-1.0
2004-07-27 00:00:00,1.26547,1.26568,1.26304,1.26389,-1.0
2004-07-28 00:00:00,1.27493,1.27603,1.27473,1.27593,-1.0
2004-07-29 00:00:00,1.27588,1.27611,1.27373,1.27459,1.0
2004-07-30 00:00:00,1.28135,1.2822,1.27912,1.28081,-1.0
2004-08-02 00:00:00,1.27495,1.27722,1.27431,1.27712,-1.0
2004-08-03 00:00:00,1.27993,1.28009,1.2779,1.27846,1.0
2004-08-04 00:00:00,1.27872,1.2794299999999998,1.27796,1.2787,1.0
2004-08-05 00:00:00,1.2750700000000001,1.27653,1.2747600000000001,1.27586,-1.0
2004-08-06 00:00:00,1.27518,1.27536,1.27425,1.27473,-1.0
2004-08-09 00:00:00,1.25183,1.25234,1.25091,1.25223,-1.0
2004-08-10 00:00:00,1.2544799999999998,1.25471,1.2533,1.25369,-1.0
2004-08-11 00:00:00,1.2616,1.26214,1.26099,1.2619,-1.0
2004-08-12 00:00:00,1.26044,1.26082,1.25956,1.26043,-1.0
2004-08-13 00:00:00,1.25765,1.2584,1.25527,1.25607,1.0
2004-08-16 00:00:00,1.23855,1.23989,1.2380200000000001,1.23955,-1.0
2004-08-17 00:00:00,1.24098,1.2412,1.23991,1.24029,1.0
2004-08-18 00:00:00,1.24365,1.24535,1.24357,1.24494,-1.0
2004-08-19 00:00:00,1.24448,1.2448,1.24347,1.24424,1.0
2004-08-20 00:00:00,1.24311,1.24311,1.2418200000000001,1.2421799999999998,1.0
2004-08-23 00:00:00,1.25152,1.25397,1.25106,1.2529,-1.0
2004-08-24 00:00:00,1.26805,1.26952,1.26788,1.26844,1.0
2004-08-25 00:00:00,1.27325,1.27542,1.27305,1.27427,-1.0
2004-08-26 00:00:00,1.27359,1.27491,1.27348,1.2745799999999998,-1.0
2004-08-27 00:00:00,1.27163,1.27242,1.27138,1.27193,-1.0
2004-08-30 00:00:00,1.28201,1.28423,1.2817,1.2828700000000002,1.0
2004-08-31 00:00:00,1.2794299999999998,1.2797100000000001,1.27722,1.27729,-1.0
2004-09-01 00:00:00,1.26637,1.26674,1.26471,1.2653299999999998,-1.0
2004-09-02 00:00:00,1.25968,1.2605600000000001,1.2592299999999998,1.26013,-1.0
2004-09-03 00:00:00,1.26092,1.2622799999999998,1.26033,1.26203,1.0
2004-09-06 00:00:00,1.26948,1.27033,1.26942,1.2698200000000002,1.0
2004-09-07 00:00:00,1.27049,1.27106,1.2698200000000002,1.27078,1.0
2004-09-08 00:00:00,1.2691299999999999,1.26976,1.26796,1.26811,-1.0
2004-09-09 00:00:00,1.2602200000000001,1.26068,1.2596,1.25999,1.0
2004-09-10 00:00:00,1.258,1.25977,1.2577200000000002,1.2595299999999998,-1.0
2004-09-13 00:00:00,1.25575,1.25775,1.2554100000000001,1.25769,1.0
2004-09-14 00:00:00,1.25811,1.25901,1.25727,1.25871,-1.0
2004-09-15 00:00:00,1.2585,1.2591299999999999,1.2583799999999998,1.25841,1.0
2004-09-16 00:00:00,1.26995,1.2701799999999999,1.26895,1.2691299999999999,1.0
2004-09-17 00:00:00,1.26873,1.26906,1.2677200000000002,1.2682799999999999,-1.0
2004-09-20 00:00:00,1.27085,1.27098,1.2699,1.2704799999999998,1.0
2004-09-21 00:00:00,1.2717,1.27225,1.2711700000000001,1.27146,1.0
2004-09-22 00:00:00,1.2539,1.25483,1.25334,1.2546899999999999,-1.0
2004-09-23 00:00:00,1.25888,1.2598200000000002,1.2586899999999999,1.25949,1.0
2004-09-24 00:00:00,1.25997,1.2603600000000001,1.25932,1.25989,1.0
2004-09-27 00:00:00,1.26091,1.261,1.25919,1.26043,-1.0
2004-09-28 00:00:00,1.26,1.26132,1.25967,1.26094,0.0
2004-09-29 00:00:00,1.26021,1.26053,1.2592299999999998,1.2603,1.0
2004-09-30 00:00:00,1.2593,1.25993,1.2584,1.2590299999999999,1.0
2004-10-01 00:00:00,1.24607,1.24629,1.2452,1.2458200000000001,1.0
2004-10-04 00:00:00,1.25102,1.2529299999999999,1.25021,1.25263,1.0
2004-10-05 00:00:00,1.2647700000000002,1.26637,1.26433,1.26526,1.0
2004-10-06 00:00:00,1.26114,1.26231,1.26105,1.26166,1.0
2004-10-07 00:00:00,1.26434,1.26583,1.26417,1.26508,-1.0
2004-10-08 00:00:00,1.2625,1.2636399999999999,1.26209,1.26326,-1.0
2004-10-11 00:00:00,1.24952,1.25017,1.249,1.24983,1.0
2004-10-12 00:00:00,1.2514,1.25291,1.2509700000000001,1.25279,-1.0
2004-10-13 00:00:00,1.2569,1.25742,1.25619,1.25666,-1.0
2004-10-14 00:00:00,1.2525,1.25445,1.25221,1.25393,-1.0
2004-10-15 00:00:00,1.24451,1.2447,1.24373,1.24401,-1.0
2004-10-18 00:00:00,1.2324,1.23338,1.23191,1.2332299999999998,-1.0
2004-10-19 00:00:00,1.23252,1.23432,1.23215,1.23365,1.0
2004-10-20 00:00:00,1.22945,1.22975,1.2287700000000001,1.2296,1.0
2004-10-21 00:00:00,1.22115,1.22167,1.22027,1.22046,-1.0
2004-10-22 00:00:00,1.2179200000000001,1.21885,1.2171100000000001,1.21827,-1.0
2004-10-25 00:00:00,1.20435,1.20476,1.20033,1.2009100000000001,1.0
2004-10-26 00:00:00,1.19715,1.19906,1.19658,1.1972399999999999,-1.0
2004-10-27 00:00:00,1.20166,1.20284,1.20125,1.20166,1.0
2004-10-28 00:00:00,1.20783,1.20881,1.2072399999999999,1.20755,-1.0
2004-10-29 00:00:00,1.1998,1.20059,1.19897,1.20005,1.0
2004-11-01 00:00:00,1.19156,1.1935200000000001,1.1912,1.19328,1.0
2004-11-02 00:00:00,1.2024700000000001,1.2026299999999999,1.2016200000000001,1.20234,-1.0
2004-11-03 00:00:00,1.20496,1.2060899999999999,1.20381,1.20446,1.0
2004-11-04 00:00:00,1.19367,1.19432,1.19225,1.19279,1.0
2004-11-05 00:00:00,1.18779,1.18855,1.1864299999999999,1.18668,1.0
2004-11-08 00:00:00,1.1778,1.17927,1.17753,1.1788100000000001,1.0
2004-11-09 00:00:00,1.1819899999999999,1.18242,1.1813,1.18242,-1.0
2004-11-10 00:00:00,1.1831399999999999,1.1846,1.18298,1.1838,-1.0
2004-11-11 00:00:00,1.18268,1.18268,1.18115,1.18224,1.0
2004-11-12 00:00:00,1.1775,1.1781,1.1763299999999999,1.1778899999999999,-1.0
2004-11-15 00:00:00,1.17025,1.17228,1.16963,1.17198,-1.0
2004-11-16 00:00:00,1.1795,1.18098,1.17896,1.18049,1.0
2004-11-17 00:00:00,1.1754,1.17644,1.17507,1.17644,-1.0
2004-11-18 00:00:00,1.162,1.16293,1.1618899999999999,1.1626299999999998,-1.0
2004-11-19 00:00:00,1.1713200000000001,1.17214,1.17106,1.17133,-1.0
2004-11-22 00:00:00,1.16215,1.16268,1.1609200000000002,1.16185,-1.0
2004-11-23 00:00:00,1.16317,1.16616,1.16254,1.1654799999999998,1.0
2004-11-24 00:00:00,1.1573,1.1574,1.15649,1.15731,1.0
2004-11-25 00:00:00,1.14545,1.1467,1.14393,1.14598,-1.0
2004-11-26 00:00:00,1.13971,1.1401,1.1387200000000002,1.13931,-1.0
2004-11-29 00:00:00,1.14085,1.14137,1.13899,1.14103,1.0
2004-11-30 00:00:00,1.1432,1.1440700000000001,1.13859,1.13904,1.0
2004-12-01 00:00:00,1.13952,1.14018,1.13642,1.13789,1.0
2004-12-02 00:00:00,1.13996,1.14055,1.1379700000000001,1.1385100000000001,-1.0
2004-12-03 00:00:00,1.1526,1.15279,1.1513200000000001,1.1514799999999998,-1.0
2004-12-06 00:00:00,1.1309200000000001,1.13229,1.13057,1.1313799999999998,1.0
