Timestamp,GBPUSD_Open,GBPUSD_High,GBPUSD_Low,GBPUSD_Close,GBPUSD_Trend
2003-09-16 00:00:00,1.60185,1.60475,1.60135,1.6042,-1.0
2003-09-17 00:00:00,1.5873700000000002,1.58827,1.58582,1.58785,1.0
2003-09-18 00:00:00,1.60717,1.60828,1.6069,1.60755,1.0
2003-09-19 00:00:00,1.61625,1.6169799999999999,1.61579,1.61661,1.0
2003-09-22 00:00:00,1.6492099999999998,1.6494099999999998,1.6457700000000002,1.64593,1.0
2003-09-23 00:00:00,1.6482900000000005,1.64943,1.64742,1.64752,1.0
2003-09-24 00:00:00,1.6494799999999998,1.65041,1.64903,1.6500700000000001,1.0
2003-09-25 00:00:00,1.65464,1.65526,1.65375,1.65478,1.0
2003-09-26 00:00:00,1.65727,1.6578099999999998,1.6567,1.65727,1.0
2003-09-29 00:00:00,1.65873,1.6600099999999998,1.65724,1.6573,1.0
2003-09-30 00:00:00,1.6631,1.6653900000000001,1.66257,1.66435,-1.0
2003-10-01 00:00:00,1.66162,1.6627299999999998,1.6614,1.6621599999999999,1.0
2003-10-02 00:00:00,1.66675,1.66858,1.66641,1.66838,1.0
2003-10-03 00:00:00,1.6681700000000002,1.67108,1.6679599999999999,1.6707,-1.0
2003-10-06 00:00:00,1.6605900000000002,1.66097,1.6595799999999998,1.66068,1.0
2003-10-07 00:00:00,1.67285,1.6747,1.67265,1.6741,-1.0
2003-10-08 00:00:00,1.663,1.6641,1.66258,1.66383,-1.0
2003-10-09 00:00:00,1.6636799999999998,1.6640700000000002,1.66135,1.66199,1.0
2003-10-10 00:00:00,1.6649200000000002,1.665,1.66392,1.6641599999999999,-1.0
2003-10-13 00:00:00,1.66399,1.6641099999999998,1.6624299999999999,1.66317,-1.0
2003-10-14 00:00:00,1.6617,1.66221,1.66045,1.6608,1.0
2003-10-15 00:00:00,1.67055,1.6724900000000005,1.6704599999999998,1.67157,-1.0
2003-10-16 00:00:00,1.66655,1.6675799999999998,1.6661099999999998,1.66625,1.0
2003-10-17 00:00:00,1.6723,1.67367,1.6715099999999998,1.67292,1.0
2003-10-20 00:00:00,1.67775,1.67782,1.67629,1.67727,-1.0
2003-10-21 00:00:00,1.6712,1.6712900000000002,1.6682599999999999,1.66944,1.0
2003-10-22 00:00:00,1.67324,1.6747400000000001,1.6725700000000001,1.67435,1.0
2003-10-23 00:00:00,1.69533,1.6954599999999995,1.69207,1.6927900000000002,1.0
2003-10-24 00:00:00,1.6957200000000001,1.6967,1.69507,1.69635,-1.0
2003-10-27 00:00:00,1.6961700000000002,1.69618,1.69335,1.69393,-1.0
2003-10-28 00:00:00,1.6932,1.6935099999999998,1.69186,1.69207,1.0
2003-10-29 00:00:00,1.6968,1.69688,1.6952099999999999,1.69606,1.0
2003-10-30 00:00:00,1.6974,1.6984599999999999,1.6971599999999998,1.69806,-1.0
2003-10-31 00:00:00,1.6951900000000002,1.6955099999999999,1.69345,1.6938400000000002,1.0
2003-11-03 00:00:00,1.6957400000000002,1.6966700000000001,1.69507,1.6957,-1.0
2003-11-04 00:00:00,1.6757900000000001,1.6762400000000002,1.6744900000000005,1.67613,1.0
2003-11-05 00:00:00,1.6827,1.68357,1.68225,1.68282,-1.0
2003-11-06 00:00:00,1.6732200000000002,1.6753799999999999,1.6727,1.6740700000000002,-1.0
2003-11-07 00:00:00,1.6670200000000002,1.6683400000000002,1.66629,1.668,1.0
2003-11-10 00:00:00,1.67347,1.67451,1.6725900000000002,1.6737099999999998,-1.0
2003-11-11 00:00:00,1.6663299999999999,1.66772,1.66555,1.66694,-1.0
2003-11-12 00:00:00,1.66553,1.66648,1.6641400000000002,1.66477,1.0
2003-11-13 00:00:00,1.6765,1.6765900000000002,1.67545,1.6758,1.0
2003-11-14 00:00:00,1.6875799999999999,1.68798,1.68687,1.68688,1.0
2003-11-17 00:00:00,1.6916799999999999,1.6929599999999998,1.69048,1.6911900000000002,-1.0
2003-11-18 00:00:00,1.69082,1.69287,1.69015,1.6911,1.0
2003-11-19 00:00:00,1.7043099999999998,1.7043099999999998,1.7015,1.7028900000000002,-1.0
2003-11-20 00:00:00,1.69777,1.69918,1.6976900000000001,1.69875,1.0
2003-11-21 00:00:00,1.7033900000000002,1.70344,1.70137,1.70197,1.0
2003-11-24 00:00:00,1.70485,1.7057900000000001,1.70482,1.70528,-1.0
2003-11-25 00:00:00,1.6974799999999999,1.6976900000000001,1.69477,1.69566,1.0
2003-11-26 00:00:00,1.69702,1.69914,1.6967599999999998,1.6986,1.0
2003-11-27 00:00:00,1.71072,1.711,1.70944,1.70987,1.0
2003-11-28 00:00:00,1.71386,1.7145,1.71314,1.7132900000000002,1.0
2003-12-01 00:00:00,1.72395,1.7247599999999998,1.72226,1.7227299999999999,-1.0
2003-12-02 00:00:00,1.71865,1.71922,1.7181400000000002,1.71855,1.0
2003-12-03 00:00:00,1.7292,1.7306099999999998,1.72885,1.72918,-1.0
2003-12-04 00:00:00,1.72702,1.72707,1.7236,1.7236,-1.0
2003-12-05 00:00:00,1.71985,1.7203099999999998,1.7193,1.7199799999999998,1.0
2003-12-08 00:00:00,1.7287700000000001,1.7289700000000001,1.72784,1.72849,1.0
2003-12-09 00:00:00,1.73298,1.73397,1.7328299999999999,1.73353,1.0
2003-12-10 00:00:00,1.74465,1.74527,1.74358,1.7438799999999999,-1.0
2003-12-11 00:00:00,1.73915,1.73997,1.7385400000000002,1.73947,1.0
2003-12-12 00:00:00,1.7457099999999999,1.74662,1.74473,1.74517,-1.0
2003-12-15 00:00:00,1.73872,1.74036,1.73807,1.73937,1.0
2003-12-16 00:00:00,1.74665,1.74737,1.7450299999999999,1.74605,1.0
2003-12-17 00:00:00,1.7539099999999999,1.7539799999999999,1.7524400000000002,1.75302,1.0
2003-12-18 00:00:00,1.7647099999999998,1.7654400000000001,1.7634900000000002,1.76488,1.0
2003-12-19 00:00:00,1.77067,1.77112,1.76826,1.7691599999999998,-1.0
2003-12-22 00:00:00,1.76203,1.76508,1.76203,1.76406,-1.0
2003-12-23 00:00:00,1.76309,1.7635,1.7627099999999998,1.76322,-1.0
2003-12-24 00:00:00,1.7633400000000001,1.76394,1.76275,1.76288,1.0
2003-12-25 00:00:00,1.77433,1.77515,1.77372,1.7750400000000002,-1.0
2003-12-26 00:00:00,1.77457,1.7752299999999999,1.77415,1.77469,-1.0
2003-12-29 00:00:00,1.77214,1.77235,1.77035,1.7715,1.0
2003-12-30 00:00:00,1.7733599999999998,1.77416,1.7729099999999998,1.7734,1.0
2003-12-31 00:00:00,1.77741,1.7783400000000005,1.7765099999999998,1.77698,1.0
2004-01-01 00:00:00,1.7852299999999999,1.7852299999999999,1.78365,1.78365,1.0
2004-01-02 00:00:00,1.7847400000000002,1.7876900000000002,1.78414,1.7842,1.0
2004-01-05 00:00:00,1.7945799999999998,1.7961,1.79424,1.7957599999999998,1.0
2004-01-06 00:00:00,1.8065099999999998,1.8077900000000002,1.8057,1.80585,1.0
2004-01-07 00:00:00,1.82023,1.82132,1.8199599999999998,1.82064,-1.0
2004-01-08 00:00:00,1.8172400000000002,1.8173099999999998,1.81443,1.81633,1.0
2004-01-09 00:00:00,1.83317,1.83375,1.83112,1.83159,1.0
2004-01-12 00:00:00,1.8468099999999998,1.84684,1.84555,1.84555,-1.0
2004-01-13 00:00:00,1.84523,1.8459299999999998,1.84223,1.84273,1.0
2004-01-14 00:00:00,1.8483599999999998,1.8483599999999998,1.8457599999999998,1.8461,-1.0
2004-01-15 00:00:00,1.83233,1.83343,1.8316700000000001,1.83253,-1.0
2004-01-16 00:00:00,1.8247,1.82656,1.82398,1.8254599999999999,-1.0
2004-01-19 00:00:00,1.79958,1.79965,1.79787,1.79815,-1.0
2004-01-20 00:00:00,1.78265,1.78338,1.7821099999999999,1.78292,1.0
2004-01-21 00:00:00,1.81835,1.81835,1.81585,1.8162900000000002,1.0
2004-01-22 00:00:00,1.8322,1.83453,1.8320299999999998,1.83402,1.0
2004-01-23 00:00:00,1.8431799999999998,1.8436,1.84178,1.8432099999999998,-1.0
2004-01-26 00:00:00,1.8234700000000001,1.82433,1.8218,1.8226200000000001,-1.0
2004-01-27 00:00:00,1.81437,1.81447,1.81013,1.81125,1.0
2004-01-28 00:00:00,1.82588,1.8266799999999999,1.82387,1.82387,-1.0
2004-01-29 00:00:00,1.81457,1.81818,1.8142,1.81732,-1.0
2004-01-30 00:00:00,1.8158299999999998,1.8162,1.8138900000000002,1.81545,1.0
2004-02-02 00:00:00,1.8242099999999999,1.8264,1.8238299999999998,1.8248099999999998,-1.0
2004-02-03 00:00:00,1.82095,1.8212099999999998,1.8189,1.8204,1.0
2004-02-04 00:00:00,1.83707,1.83726,1.8351,1.83543,-1.0
2004-02-05 00:00:00,1.83175,1.83208,1.83021,1.8309799999999998,1.0
2004-02-06 00:00:00,1.83575,1.8362,1.83473,1.8356,1.0
2004-02-09 00:00:00,1.84428,1.8496299999999999,1.84401,1.84854,1.0
2004-02-10 00:00:00,1.8594,1.85965,1.8577400000000002,1.85812,1.0
2004-02-11 00:00:00,1.86668,1.8686599999999998,1.8662299999999998,1.8683900000000002,1.0
2004-02-12 00:00:00,1.8921299999999999,1.8923299999999998,1.8904900000000002,1.8907,1.0
2004-02-13 00:00:00,1.89225,1.89265,1.8909900000000002,1.8919099999999998,-1.0
2004-02-16 00:00:00,1.88408,1.88694,1.8839400000000002,1.88442,1.0
2004-02-17 00:00:00,1.8883299999999998,1.8897,1.8874900000000001,1.8889900000000002,1.0
2004-02-18 00:00:00,1.9051099999999999,1.9062,1.9045599999999998,1.90553,-1.0
2004-02-19 00:00:00,1.8919599999999999,1.8919599999999999,1.88887,1.8901299999999999,1.0
2004-02-20 00:00:00,1.89847,1.89956,1.89717,1.8974799999999998,-1.0
2004-02-23 00:00:00,1.8589,1.8592799999999998,1.8455,1.84916,1.0
2004-02-24 00:00:00,1.8677599999999999,1.86799,1.86559,1.86582,1.0
2004-02-25 00:00:00,1.8892,1.8911799999999999,1.8879,1.8884299999999998,-1.0
2004-02-26 00:00:00,1.8717599999999999,1.87336,1.8709099999999999,1.8728599999999997,-1.0
2004-02-27 00:00:00,1.8629,1.8629,1.85979,1.8609900000000001,1.0
2004-03-01 00:00:00,1.87365,1.874,1.87232,1.8732,-1.0
2004-03-02 00:00:00,1.86778,1.86851,1.86726,1.86851,-1.0
2004-03-03 00:00:00,1.83778,1.8395,1.83493,1.8394700000000002,-1.0
2004-03-04 00:00:00,1.82729,1.8274,1.82533,1.82598,-1.0
2004-03-05 00:00:00,1.8223799999999999,1.8224799999999999,1.8205799999999999,1.82187,1.0
2004-03-08 00:00:00,1.8461299999999998,1.84621,1.84285,1.8434,1.0
2004-03-09 00:00:00,1.8523,1.85267,1.8515,1.85208,-1.0
2004-03-10 00:00:00,1.8252700000000002,1.82687,1.8237299999999999,1.8263,-1.0
2004-03-11 00:00:00,1.8027,1.80319,1.80122,1.8015599999999998,1.0
2004-03-12 00:00:00,1.80955,1.81055,1.8091099999999998,1.80982,-1.0
2004-03-15 00:00:00,1.79892,1.80139,1.79883,1.8010599999999999,1.0
2004-03-16 00:00:00,1.80393,1.80405,1.8014599999999998,1.80192,1.0
2004-03-17 00:00:00,1.8119299999999998,1.8129400000000002,1.80906,1.8126400000000005,1.0
2004-03-18 00:00:00,1.81607,1.82302,1.8153,1.8221599999999998,1.0
2004-03-19 00:00:00,1.8346,1.83624,1.8326900000000002,1.8330799999999998,-1.0
2004-03-22 00:00:00,1.8333599999999999,1.8334099999999998,1.83045,1.83138,1.0
2004-03-23 00:00:00,1.8470900000000001,1.8473700000000002,1.8449200000000001,1.8455,1.0
2004-03-24 00:00:00,1.8514599999999999,1.8537400000000002,1.85139,1.85224,-1.0
2004-03-25 00:00:00,1.82493,1.8255700000000001,1.8233599999999999,1.8243900000000002,-1.0
2004-03-26 00:00:00,1.80735,1.8085799999999999,1.80689,1.80807,1.0
2004-03-29 00:00:00,1.8134700000000001,1.81401,1.81155,1.8131700000000002,1.0
2004-03-30 00:00:00,1.8187799999999998,1.82001,1.8185900000000002,1.81991,1.0
2004-03-31 00:00:00,1.82647,1.8280299999999998,1.82418,1.82798,1.0
2004-04-01 00:00:00,1.8421299999999998,1.84327,1.8411,1.8413599999999999,1.0
2004-04-02 00:00:00,1.8544599999999998,1.85631,1.85431,1.8562,-1.0
2004-04-05 00:00:00,1.8280599999999998,1.83037,1.82787,1.82916,-1.0
2004-04-06 00:00:00,1.82349,1.82565,1.82211,1.824,1.0
2004-04-07 00:00:00,1.84195,1.8430099999999998,1.8391099999999998,1.8391099999999998,1.0
2004-04-08 00:00:00,1.8397400000000002,1.8414599999999999,1.8393099999999998,1.8413099999999998,-1.0
2004-04-09 00:00:00,1.8307900000000001,1.83257,1.83067,1.8311,1.0
2004-04-12 00:00:00,1.83317,1.8345799999999999,1.83275,1.8343900000000002,1.0
2004-04-13 00:00:00,1.8385099999999999,1.83969,1.8372099999999998,1.83772,-1.0
2004-04-14 00:00:00,1.81725,1.81797,1.81402,1.8151,-1.0
2004-04-15 00:00:00,1.78765,1.7915900000000002,1.78699,1.7909700000000002,-1.0
2004-04-16 00:00:00,1.7884400000000005,1.78968,1.7858599999999998,1.7863799999999999,1.0
2004-04-19 00:00:00,1.79931,1.8007799999999998,1.79898,1.80053,1.0
2004-04-20 00:00:00,1.8062,1.80705,1.80508,1.8066,-1.0
2004-04-21 00:00:00,1.78093,1.7835,1.78036,1.78266,-1.0
2004-04-22 00:00:00,1.7682799999999999,1.77321,1.76788,1.77052,1.0
2004-04-23 00:00:00,1.7748,1.7748,1.77095,1.7720099999999999,-1.0
2004-04-26 00:00:00,1.7688,1.7695400000000001,1.76635,1.76659,1.0
2004-04-27 00:00:00,1.7851,1.7852,1.7818599999999998,1.78477,1.0
2004-04-28 00:00:00,1.79175,1.7923799999999999,1.7909099999999998,1.79174,-1.0
2004-04-29 00:00:00,1.7685,1.7701799999999999,1.7672400000000001,1.7683799999999998,1.0
2004-04-30 00:00:00,1.7714,1.7724,1.77026,1.7718,1.0
2004-05-03 00:00:00,1.77837,1.77877,1.77637,1.77708,-1.0
2004-05-04 00:00:00,1.7713700000000001,1.77372,1.77079,1.7730299999999999,1.0
2004-05-05 00:00:00,1.79572,1.79834,1.79552,1.79817,-1.0
2004-05-06 00:00:00,1.7914700000000001,1.79282,1.7888400000000002,1.79063,1.0
2004-05-07 00:00:00,1.7942599999999995,1.7958900000000002,1.7925099999999998,1.7933700000000001,-1.0
2004-05-10 00:00:00,1.78427,1.7861900000000002,1.7833299999999999,1.7833299999999999,-1.0
2004-05-11 00:00:00,1.7768,1.7771,1.77442,1.7755400000000001,-1.0
2004-05-12 00:00:00,1.76122,1.7625,1.7579099999999999,1.75797,1.0
2004-05-13 00:00:00,1.77205,1.77447,1.77195,1.7732599999999998,-1.0
2004-05-14 00:00:00,1.75912,1.7613299999999998,1.75835,1.7606,1.0
2004-05-17 00:00:00,1.7577,1.7622099999999998,1.75688,1.76141,1.0
2004-05-18 00:00:00,1.7680200000000001,1.7682900000000001,1.7655,1.7667099999999998,-1.0
2004-05-19 00:00:00,1.76613,1.7682,1.76388,1.76414,1.0
2004-05-20 00:00:00,1.78247,1.7835299999999998,1.78125,1.7825900000000001,-1.0
2004-05-21 00:00:00,1.7749700000000002,1.7771299999999999,1.7747099999999998,1.7762799999999999,1.0
2004-05-24 00:00:00,1.78735,1.78824,1.78594,1.78673,1.0
2004-05-25 00:00:00,1.79167,1.79289,1.79053,1.79193,1.0
2004-05-26 00:00:00,1.8125799999999999,1.81371,1.8114700000000001,1.8116700000000001,1.0
2004-05-27 00:00:00,1.8125200000000001,1.81315,1.8099,1.81203,1.0
2004-05-28 00:00:00,1.83815,1.8396,1.8359,1.8364900000000002,-1.0
2004-05-31 00:00:00,1.83276,1.8354400000000002,1.83276,1.83454,-1.0
2004-06-01 00:00:00,1.83095,1.8322900000000002,1.82833,1.8290799999999998,1.0
2004-06-02 00:00:00,1.83912,1.84095,1.8389,1.84095,-1.0
2004-06-03 00:00:00,1.83382,1.83453,1.8318,1.83274,1.0
2004-06-04 00:00:00,1.83795,1.83918,1.83769,1.839,1.0
2004-06-07 00:00:00,1.8438900000000005,1.84585,1.84306,1.8447900000000002,-1.0
2004-06-08 00:00:00,1.84065,1.84133,1.8375,1.83782,1.0
2004-06-09 00:00:00,1.84057,1.84076,1.83771,1.83838,-1.0
2004-06-10 00:00:00,1.8275299999999999,1.8283,1.82696,1.8280900000000002,1.0
2004-06-11 00:00:00,1.83965,1.8404,1.8380299999999998,1.83825,-1.0
2004-06-14 00:00:00,1.81758,1.81775,1.81165,1.81405,1.0
2004-06-15 00:00:00,1.81466,1.8161900000000002,1.8130099999999998,1.81508,1.0
2004-06-16 00:00:00,1.83158,1.83317,1.8309900000000001,1.83316,-1.0
2004-06-17 00:00:00,1.826,1.8269400000000002,1.8245900000000002,1.8252700000000002,1.0
2004-06-18 00:00:00,1.83435,1.8353,1.83128,1.83237,1.0
2004-06-21 00:00:00,1.83833,1.84097,1.8375,1.83877,-1.0
2004-06-22 00:00:00,1.83378,1.83477,1.8304900000000002,1.83103,-1.0
2004-06-23 00:00:00,1.81997,1.8208900000000001,1.81951,1.8206099999999998,-1.0
2004-06-24 00:00:00,1.81575,1.81604,1.8114299999999999,1.8126900000000001,1.0
2004-06-25 00:00:00,1.82307,1.82365,1.82118,1.82148,1.0
2004-06-28 00:00:00,1.8257,1.8258900000000002,1.8228,1.82395,1.0
2004-06-29 00:00:00,1.8294599999999999,1.8298,1.82549,1.82705,-1.0
2004-06-30 00:00:00,1.80655,1.80886,1.80597,1.80791,1.0
2004-07-01 00:00:00,1.82162,1.8223099999999999,1.81828,1.81834,-1.0
2004-07-02 00:00:00,1.8196299999999999,1.8196299999999999,1.81715,1.8175299999999999,1.0
2004-07-05 00:00:00,1.83435,1.8345200000000002,1.83315,1.83333,-1.0
2004-07-06 00:00:00,1.83107,1.83155,1.82935,1.83083,1.0
2004-07-07 00:00:00,1.84355,1.84474,1.83925,1.8408400000000005,1.0
2004-07-08 00:00:00,1.85463,1.8553,1.8530400000000002,1.85405,-1.0
2004-07-09 00:00:00,1.85205,1.85395,1.85185,1.85326,1.0
2004-07-12 00:00:00,1.86181,1.8619599999999998,1.8587599999999997,1.8590799999999998,-1.0
2004-07-13 00:00:00,1.8602599999999998,1.86063,1.85752,1.8579,-1.0
2004-07-14 00:00:00,1.85733,1.8580599999999998,1.8562599999999998,1.8565200000000002,-1.0
2004-07-15 00:00:00,1.856,1.85628,1.8543900000000002,1.8545900000000002,-1.0
2004-07-16 00:00:00,1.8513,1.85149,1.84775,1.84808,1.0
2004-07-19 00:00:00,1.87503,1.8758700000000001,1.8742,1.8746599999999998,-1.0
2004-07-20 00:00:00,1.8668200000000001,1.86687,1.86415,1.86526,-1.0
2004-07-21 00:00:00,1.85035,1.8520599999999998,1.84968,1.85045,-1.0
2004-07-22 00:00:00,1.8385,1.8394599999999999,1.83565,1.8366900000000002,1.0
2004-07-23 00:00:00,1.8440299999999998,1.8451099999999998,1.8425,1.8425900000000002,-1.0
2004-07-26 00:00:00,1.83317,1.83532,1.83057,1.83378,1.0
2004-07-27 00:00:00,1.83922,1.84171,1.8390799999999998,1.84076,-1.0
2004-07-28 00:00:00,1.82309,1.82457,1.82228,1.8231700000000002,1.0
2004-07-29 00:00:00,1.8237700000000001,1.8247,1.82313,1.8245900000000002,-1.0
2004-07-30 00:00:00,1.81815,1.81815,1.81498,1.8156299999999999,1.0
2004-08-02 00:00:00,1.82255,1.82283,1.81918,1.81919,1.0
2004-08-03 00:00:00,1.8245,1.82845,1.82427,1.82728,-1.0
2004-08-04 00:00:00,1.8234,1.8250099999999998,1.8234,1.8244200000000002,1.0
2004-08-05 00:00:00,1.82522,1.8258599999999998,1.82365,1.82463,-1.0
2004-08-06 00:00:00,1.82247,1.82349,1.82202,1.8227400000000002,1.0
2004-08-09 00:00:00,1.84195,1.8440900000000002,1.8412400000000002,1.843,-1.0
2004-08-10 00:00:00,1.8399900000000002,1.84106,1.8393599999999999,1.8408,-1.0
2004-08-11 00:00:00,1.82782,1.8286099999999998,1.8274599999999999,1.82808,1.0
2004-08-12 00:00:00,1.8325,1.8326799999999999,1.8307900000000001,1.83112,-1.0
2004-08-13 00:00:00,1.8216599999999998,1.82296,1.82103,1.8218599999999998,1.0
2004-08-16 00:00:00,1.8435599999999999,1.8441900000000002,1.842,1.842,-1.0
2004-08-17 00:00:00,1.83912,1.8407900000000001,1.83885,1.84024,-1.0
2004-08-18 00:00:00,1.8288,1.82913,1.8278299999999998,1.82814,-1.0
2004-08-19 00:00:00,1.82263,1.8229400000000002,1.82116,1.8217400000000001,1.0
2004-08-20 00:00:00,1.83103,1.8317,1.83025,1.8308200000000001,-1.0
2004-08-23 00:00:00,1.8168,1.8174299999999999,1.81263,1.81435,-1.0
2004-08-24 00:00:00,1.8084,1.8087400000000002,1.8055299999999999,1.8071700000000002,-1.0
2004-08-25 00:00:00,1.79072,1.793,1.78957,1.79267,1.0
2004-08-26 00:00:00,1.79558,1.7960099999999999,1.79467,1.79572,1.0
2004-08-27 00:00:00,1.79528,1.79682,1.79498,1.79625,-1.0
2004-08-30 00:00:00,1.7899200000000002,1.7900599999999998,1.7882099999999999,1.78967,1.0
2004-08-31 00:00:00,1.79487,1.7964,1.7943099999999998,1.79558,1.0
2004-09-01 00:00:00,1.80272,1.8032400000000002,1.80194,1.80293,-1.0
2004-09-02 00:00:00,1.7935,1.79407,1.79263,1.7927400000000002,-1.0
2004-09-03 00:00:00,1.7911700000000002,1.7916299999999998,1.7894,1.7905099999999998,-1.0
2004-09-06 00:00:00,1.77597,1.77635,1.77473,1.77567,1.0
2004-09-07 00:00:00,1.7802900000000002,1.7811099999999995,1.7798,1.78076,-1.0
2004-09-08 00:00:00,1.77395,1.77646,1.7735900000000002,1.77642,1.0
2004-09-09 00:00:00,1.7866900000000001,1.7873599999999998,1.7855599999999998,1.78705,1.0
2004-09-10 00:00:00,1.78758,1.78797,1.78593,1.78751,1.0
2004-09-13 00:00:00,1.79728,1.7981,1.79688,1.7975900000000002,-1.0
2004-09-14 00:00:00,1.7976299999999998,1.7978900000000002,1.7962099999999999,1.79705,-1.0
2004-09-15 00:00:00,1.7969700000000002,1.7969700000000002,1.7952700000000001,1.79558,-1.0
2004-09-16 00:00:00,1.77633,1.7778,1.77617,1.77757,1.0
2004-09-17 00:00:00,1.7931700000000002,1.7945,1.79295,1.79329,-1.0
2004-09-20 00:00:00,1.79157,1.79227,1.78998,1.79014,-1.0
2004-09-21 00:00:00,1.78479,1.7853599999999998,1.78425,1.7853,1.0
2004-09-22 00:00:00,1.79558,1.7961799999999999,1.7950700000000002,1.7954900000000005,-1.0
2004-09-23 00:00:00,1.7938,1.7942,1.79329,1.79372,1.0
2004-09-24 00:00:00,1.79748,1.79767,1.79594,1.79607,1.0
2004-09-27 00:00:00,1.8045799999999999,1.8063200000000001,1.8043799999999999,1.8061900000000002,1.0
2004-09-28 00:00:00,1.81102,1.8116299999999999,1.80961,1.81008,1.0
2004-09-29 00:00:00,1.81263,1.81267,1.81177,1.8123900000000002,-1.0
2004-09-30 00:00:00,1.7998299999999998,1.8007,1.7994400000000002,1.80036,1.0
2004-10-01 00:00:00,1.8122900000000002,1.8132700000000002,1.81103,1.8114299999999999,-1.0
2004-10-04 00:00:00,1.79489,1.79515,1.79076,1.7915299999999998,-1.0
2004-10-05 00:00:00,1.78352,1.7852599999999998,1.78312,1.78467,-1.0
2004-10-06 00:00:00,1.78385,1.7840200000000002,1.7819599999999998,1.7827400000000002,-1.0
2004-10-07 00:00:00,1.77938,1.77941,1.7773900000000002,1.77919,1.0
2004-10-08 00:00:00,1.7819200000000002,1.7821900000000002,1.7813599999999998,1.7818,1.0
2004-10-11 00:00:00,1.79531,1.7959900000000002,1.7947099999999998,1.7952,-1.0
2004-10-12 00:00:00,1.79708,1.79722,1.79397,1.79407,-1.0
2004-10-13 00:00:00,1.7905099999999998,1.79077,1.7896599999999998,1.79015,1.0
2004-10-14 00:00:00,1.79403,1.79467,1.7924900000000001,1.79325,1.0
2004-10-15 00:00:00,1.7952599999999999,1.7965099999999998,1.795,1.79613,1.0
2004-10-18 00:00:00,1.80378,1.80496,1.80335,1.8044,-1.0
2004-10-19 00:00:00,1.79608,1.7965900000000001,1.7949599999999999,1.79572,1.0
2004-10-20 00:00:00,1.80237,1.8027,1.80122,1.8014700000000001,1.0
2004-10-21 00:00:00,1.81708,1.81876,1.8167200000000001,1.81827,1.0
2004-10-22 00:00:00,1.8265200000000001,1.82733,1.8262900000000002,1.8267799999999998,1.0
2004-10-25 00:00:00,1.8328,1.8366900000000002,1.83267,1.8358599999999998,1.0
2004-10-26 00:00:00,1.84086,1.84086,1.83835,1.83982,-1.0
2004-10-27 00:00:00,1.83512,1.83538,1.83444,1.8348200000000001,-1.0
2004-10-28 00:00:00,1.82735,1.82885,1.82686,1.82883,1.0
2004-10-29 00:00:00,1.8298299999999998,1.83235,1.82945,1.8304599999999998,1.0
2004-11-01 00:00:00,1.84102,1.84112,1.8375099999999998,1.83814,-1.0
2004-11-02 00:00:00,1.8322200000000002,1.83395,1.8318900000000002,1.83277,1.0
2004-11-03 00:00:00,1.8387799999999999,1.84011,1.83837,1.8396299999999999,1.0
2004-11-04 00:00:00,1.84728,1.84843,1.84675,1.8481,-1.0
2004-11-05 00:00:00,1.8436,1.8450900000000001,1.84224,1.84502,1.0
2004-11-08 00:00:00,1.85542,1.8555400000000002,1.8530200000000001,1.85317,1.0
2004-11-09 00:00:00,1.85434,1.85503,1.85349,1.85362,1.0
2004-11-10 00:00:00,1.85484,1.85543,1.8532099999999998,1.85428,-1.0
